datetime,zone,carbon,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod,hour,dayofweek
2025-09-19 02:00:00+00:00,US-MIDA-PJM,460,2025-10-01T17:32:02.689Z,2025-09-16T02:11:33.659Z,lifecycle,False,,2,4
2025-09-19 03:00:00+00:00,US-MIDA-PJM,452,2025-10-01T17:31:48.058Z,2025-09-16T03:13:28.718Z,lifecycle,False,,3,4
2025-09-19 04:00:00+00:00,US-MIDA-PJM,432,2025-10-01T17:32:02.787Z,2025-09-16T04:12:01.156Z,lifecycle,False,,4,4
2025-09-19 05:00:00+00:00,US-MIDA-PJM,414,2025-10-01T17:32:02.689Z,2025-09-16T05:10:48.359Z,lifecycle,False,,5,4
2025-09-19 06:00:00+00:00,US-MIDA-PJM,400,2025-10-01T17:32:02.787Z,2025-09-16T06:10:51.682Z,lifecycle,False,,6,4
2025-09-19 07:00:00+00:00,US-MIDA-PJM,398,2025-10-01T17:32:02.689Z,2025-09-16T07:10:12.396Z,lifecycle,False,,7,4
2025-09-19 08:00:00+00:00,US-MIDA-PJM,399,2025-10-01T17:32:02.689Z,2025-09-16T08:11:06.675Z,lifecycle,False,,8,4
2025-09-19 09:00:00+00:00,US-MIDA-PJM,405,2025-10-01T17:32:02.787Z,2025-09-16T09:10:46.991Z,lifecycle,False,,9,4
2025-09-19 10:00:00+00:00,US-MIDA-PJM,415,2025-10-01T17:32:02.689Z,2025-09-16T10:10:58.735Z,lifecycle,False,,10,4
2025-09-19 11:00:00+00:00,US-MIDA-PJM,428,2025-10-01T17:32:02.753Z,2025-09-16T11:11:27.283Z,lifecycle,False,,11,4
2025-09-19 12:00:00+00:00,US-MIDA-PJM,414,2025-10-01T17:32:02.753Z,2025-09-16T12:12:58.055Z,lifecycle,False,,12,4
2025-09-19 13:00:00+00:00,US-MIDA-PJM,393,2025-10-01T17:32:02.689Z,2025-09-16T13:13:17.497Z,lifecycle,False,,13,4
2025-09-19 14:00:00+00:00,US-MIDA-PJM,394,2025-10-01T17:32:02.753Z,2025-09-16T14:10:13.098Z,lifecycle,False,,14,4
